Exercice;siren;Code commune;Nom Collectivité;Population municipale;Population totale;com_code;tranche_poids_des_logements_sociaux;Tranche revenu par habitant;Commune rurale;Code Officiel Région;Code Officiel Département;Strate population;Outre-mer;Code Officiel EPCI;Compte 2023 Disponible;Commune touristique;Présence QPV;Commune de montagne;Nom Officiel Commune;Population totale du dernier exercice;Nom Officiel Région;Nom Officiel Département;Nom Officiel EPCI;annee_texte
2012;218200855;82085;Lacourt-Saint-Pierre;1083;1104;82085;1;1;Non;76;82;3;Non;248200099;1;Non;Non;Non;Lacourt-Saint-Pierre;1272;Occitanie;Tarn-et-Garonne;Communauté d'agglomération Grand Montauban;2012
2012;218200939;82093;Larrazet;635;640;82093;1;1;Oui;76;82;3;Non;248200065;1;Non;Non;Non;Larrazet;710;Occitanie;Tarn-et-Garonne;Communauté de communes de la Lomagne Tarn-et-Garonnaise;2012
2012;218200962;82096;La Ville-Dieu-du-Temple;2779;2850;82096;9;1;Non;76;82;4;Non;200066322;1;Non;Non;Non;La Ville-Dieu-du-Temple;3188;Occitanie;Tarn-et-Garonne;Communauté de communes Terres des Confluences;2012
2012;218201168;82116;Montagudet;181;185;82116;1;1;Oui;76;82;1;Non;200040418;1;Non;Non;Non;Montagudet;197;Occitanie;Tarn-et-Garonne;Communauté de communes du Pays de Serres en Quercy;2012
2012;218201242;82124;Montbeton;3445;3541;82124;9;1;Non;76;82;5;Non;248200099;1;Non;Non;Non;Montbeton;4328;Occitanie;Tarn-et-Garonne;Communauté d'agglomération Grand Montauban;2012
2012;218201259;82125;Montech;5458;5546;82125;9;1;Non;76;82;6;Non;200066652;1;Non;Non;Non;Montech;6799;Occitanie;Tarn-et-Garonne;Communauté de communes Grand Sud Tarn et Garonne;2012
2012;218201382;82138;Perville;119;122;82138;0;1;Oui;76;82;1;Non;248200016;1;Non;Non;Non;Perville;169;Occitanie;Tarn-et-Garonne;Communauté de communes des Deux Rives;2012
2012;218201390;82139;Le Pin;117;119;82139;0;2;Oui;76;82;1;Non;248200016;1;Non;Non;Non;Le Pin;124;Occitanie;Tarn-et-Garonne;Communauté de communes des Deux Rives;2012
2012;218201440;82144;Puycornet;654;662;82144;0;1;Oui;76;82;3;Non;200067122;1;Non;Non;Non;Puycornet;766;Occitanie;Tarn-et-Garonne;Communauté de communes du Pays de Lafrançaise;2012
2012;218201465;82146;Puygaillard-de-Lomagne;61;62;82146;0;2;Oui;76;82;0;Non;248200065;1;Non;Non;Non;Puygaillard-de-Lomagne;60;Occitanie;Tarn-et-Garonne;Communauté de communes de la Lomagne Tarn-et-Garonnaise;2012
2012;218201473;82147;Puylagarde;346;354;82147;0;1;Oui;76;82;2;Non;248200107;1;Non;Non;Non;Puylagarde;342;Occitanie;Tarn-et-Garonne;Communauté de communes du Quercy Rouergue et des Gorges de l'Aveyron;2012
2012;218201481;82148;Puylaroque;662;675;82148;0;1;Oui;76;82;3;Non;248200057;1;Non;Non;Non;Puylaroque;714;Occitanie;Tarn-et-Garonne;Communauté de communes du Quercy Caussadais;2012
2012;218201523;82152;Saint-Aignan;413;425;82152;2;1;Oui;76;82;2;Non;200066322;1;Non;Non;Non;Saint-Aignan;407;Occitanie;Tarn-et-Garonne;Communauté de communes Terres des Confluences;2012
2012;218201531;82153;Saint-Amans-du-Pech;191;195;82153;0;1;Oui;76;82;2;Non;200040418;1;Non;Non;Non;Saint-Amans-du-Pech;227;Occitanie;Tarn-et-Garonne;Communauté de communes du Pays de Serres en Quercy;2012
2012;218201630;82163;Saint-Jean-du-Bouzet;66;70;82163;0;1;Oui;76;82;0;Non;248200065;1;Non;Non;Non;Saint-Jean-du-Bouzet;52;Occitanie;Tarn-et-Garonne;Communauté de communes de la Lomagne Tarn-et-Garonnaise;2012
2012;218201820;82182;Touffailles;396;402;82182;0;1;Oui;76;82;2;Non;200040418;1;Non;Non;Non;Touffailles;339;Occitanie;Tarn-et-Garonne;Communauté de communes du Pays de Serres en Quercy;2012
2012;218201853;82185;Valeilles;233;235;82185;0;1;Oui;76;82;2;Non;200040418;1;Non;Non;Non;Valeilles;257;Occitanie;Tarn-et-Garonne;Communauté de communes du Pays de Serres en Quercy;2012
2012;218201887;82188;Varennes;610;619;82188;0;1;Oui;76;82;3;Non;200066652;1;Non;Non;Non;Varennes;651;Occitanie;Tarn-et-Garonne;Communauté de communes Grand Sud Tarn et Garonne;2012
2012;218201911;82191;Verfeil;319;326;82191;0;1;Oui;76;82;2;Non;248200107;1;Non;Non;Non;Verfeil;430;Occitanie;Tarn-et-Garonne;Communauté de communes du Quercy Rouergue et des Gorges de l'Aveyron;2012
2012;218201937;82193;Vigueron;118;119;82193;0;1;Oui;76;82;1;Non;248200065;1;Non;Non;Non;Vigueron;140;Occitanie;Tarn-et-Garonne;Communauté de communes de la Lomagne Tarn-et-Garonnaise;2012
2012;218100568;81056;Campagnac;108;112;81056;0;1;Oui;76;81;1;Non;200066124;1;Non;Non;Non;Campagnac;160;Occitanie;Tarn;Communauté d'agglomération Gaillac-Graulhet;2012
2012;218100600;81060;Carmaux;10210;10430;81060;9;1;Non;76;81;7;Non;200040905;1;Non;Oui;Non;Carmaux;10036;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218100691;81069;Cordes-sur-Ciel;1006;1065;81069;2;1;Oui;76;81;3;Non;200034064;1;Oui;Non;Non;Cordes-sur-Ciel;856;Occitanie;Tarn;Communauté de communes du Cordais et du Causse (4 C);2012
2012;218100709;81070;Coufouleux;2212;2279;81070;9;1;Non;76;81;4;Non;200066124;1;Non;Non;Non;Coufouleux;3027;Occitanie;Tarn;Communauté d'agglomération Gaillac-Graulhet;2012
2012;218101012;81101;Le Garric;1132;1166;81101;1;1;Non;76;81;3;Non;200040905;1;Non;Non;Non;Le Garric;1290;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218101087;81108;Itzac;139;141;81108;0;1;Oui;76;81;1;Non;200066124;1;Non;Non;Non;Itzac;177;Occitanie;Tarn;Communauté d'agglomération Gaillac-Graulhet;2012
2012;218101186;81118;Laboulbène;141;145;81118;0;1;Oui;76;81;1;Non;200034056;1;Non;Non;Non;Laboulbène;162;Occitanie;Tarn;Communauté de communes du Lautrécois et du Pays d'Agout;2012
2012;218101434;81143;Lescout;565;572;81143;0;1;Oui;76;81;3;Non;248100158;1;Non;Non;Non;Lescout;770;Occitanie;Tarn;Communauté de communes du Sor et de l'Agout;2012
2012;218101509;81150;Lugan;432;442;81150;0;2;Oui;76;81;2;Non;200034023;1;Non;Non;Non;Lugan;440;Occitanie;Tarn;Communauté de communes Tarn-Agout;2012
2012;218101533;81153;Le Margnès;45;45;81062;0;1;Oui;76;81;3;Non;200066561;1;Non;Non;Oui;Fontrieu;947;Occitanie;Tarn;Communauté de communes Sidobre Vals et Plateaux;2012
2012;218101558;81155;Marsal;280;288;81026;0;1;Oui;76;81;3;Non;200034031;1;Non;Non;Non;Bellegarde-Marsal;707;Occitanie;Tarn;Communauté de communes des Monts d'Alban et du Villefranchois;2012
2012;218101582;81158;Le Masnau-Massuguiès;306;312;81158;0;1;Oui;76;81;2;Non;200066561;1;Non;Non;Oui;Le Masnau-Massuguiès;265;Occitanie;Tarn;Communauté de communes Sidobre Vals et Plateaux;2012
2012;218101632;81163;Mazamet;9975;10413;81163;9;1;Non;76;81;7;Non;248100430;1;Non;Non;Oui;Mazamet;10361;Occitanie;Tarn;Communauté d'agglomération de Castres Mazamet;2012
2012;218101806;81180;Montirat;263;271;81180;0;1;Oui;76;81;2;Non;200040905;1;Non;Non;Oui;Montirat;258;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218101970;81197;Noailles;196;200;81197;0;1;Oui;76;81;2;Non;200034064;1;Non;Non;Non;Noailles;216;Occitanie;Tarn;Communauté de communes du Cordais et du Causse (4 C);2012
2012;218102010;81201;Pampelonne;736;746;81201;0;1;Oui;76;81;3;Non;200040905;1;Non;Non;Non;Pampelonne;900;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218102234;81223;Le Rialet;49;50;81223;0;2;Oui;76;81;0;Non;248100745;1;Non;Non;Oui;Le Rialet;58;Occitanie;Tarn;Communauté de communes Thoré Montagne Noire;2012
2012;218102309;81230;Rosières;753;769;81230;0;3;Non;76;81;3;Non;200040905;1;Non;Non;Non;Rosières;738;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218102333;81233;Roumégoux;242;245;81233;1;1;Oui;76;81;3;Non;200034049;1;Non;Non;Oui;Terre-de-Bancalié;1758;Occitanie;Tarn;Communauté de communes Centre Tarn;2012
2012;218102424;81242;Saint-Avit;245;249;81242;0;1;Oui;76;81;2;Non;248100158;1;Non;Non;Non;Saint-Avit;267;Occitanie;Tarn;Communauté de communes du Sor et de l'Agout;2012
2012;218102499;81249;Sainte-Gemme;797;810;81249;0;1;Oui;76;81;3;Non;200040905;1;Non;Non;Non;Sainte-Gemme;916;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218102523;81252;Saint-Germier;127;135;81252;0;2;Oui;76;81;1;Non;200066561;1;Non;Non;Non;Saint-Germier;148;Occitanie;Tarn;Communauté de communes Sidobre Vals et Plateaux;2012
2012;218102747;81274;Saliès;776;794;81274;0;2;Oui;76;81;3;Non;248100737;1;Non;Non;Non;Saliès;850;Occitanie;Tarn;Communauté d'agglomération de l'Albigeois (C2A);2012
2012;218102895;81289;Soual;2258;2298;81289;9;1;Non;76;81;4;Non;248100158;1;Non;Non;Non;Soual;2665;Occitanie;Tarn;Communauté de communes du Sor et de l'Agout;2012
2012;218102978;81297;Terssac;1013;1029;81297;1;3;Non;76;81;3;Non;248100737;1;Non;Non;Non;Terssac;1251;Occitanie;Tarn;Communauté d'agglomération de l'Albigeois (C2A);2012
2012;218102994;81299;Teyssode;358;371;81299;0;1;Oui;76;81;2;Non;200034056;1;Non;Non;Non;Teyssode;394;Occitanie;Tarn;Communauté de communes du Lautrécois et du Pays d'Agout;2012
2012;218103026;81302;Tréban;44;45;81302;0;1;Oui;76;81;0;Non;200040905;1;Non;Non;Non;Tréban;57;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218103059;81305;Vabre;812;830;81305;2;1;Oui;76;81;3;Non;200066561;1;Non;Non;Oui;Vabre;749;Occitanie;Tarn;Communauté de communes Sidobre Vals et Plateaux;2012
2012;218103190;81319;Villeneuve-sur-Vère;452;457;81319;0;2;Oui;76;81;3;Non;200040905;1;Non;Non;Non;Villeneuve-sur-Vère;529;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218103216;81321;Le Vintrou;88;89;81321;0;1;Oui;76;81;0;Non;248100745;1;Non;Non;Oui;Le Vintrou;92;Occitanie;Tarn;Communauté de communes Thoré Montagne Noire;2012
2012;218103224;81322;Virac;228;232;81322;0;1;Oui;76;81;2;Non;200040905;1;Non;Non;Non;Virac;257;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218103232;81323;Viterbe;354;363;81323;1;1;Oui;76;81;2;Non;200034056;1;Non;Non;Non;Viterbe;366;Occitanie;Tarn;Communauté de communes du Lautrécois et du Pays d'Agout;2012
2012;218200095;82009;Balignac;30;30;82009;0;1;Oui;76;82;0;Non;248200065;1;Non;Non;Non;Balignac;41;Occitanie;Tarn-et-Garonne;Communauté de communes de la Lomagne Tarn-et-Garonnaise;2012
2012;218200178;82017;Bessens;1272;1280;82017;0;1;Non;76;82;3;Non;200066652;1;Non;Non;Non;Bessens;1503;Occitanie;Tarn-et-Garonne;Communauté de communes Grand Sud Tarn et Garonne;2012
2012;218100022;81002;Aiguefonde;2747;2825;81002;9;1;Non;76;81;4;Non;248100430;1;Non;Non;Oui;Aiguefonde;2564;Occitanie;Tarn;Communauté d'agglomération de Castres Mazamet;2012
2012;218100048;81004;Albi;48858;51064;81004;9;1;Non;76;81;9;Non;248100737;1;Oui;Oui;Non;Albi;50783;Occitanie;Tarn;Communauté d'agglomération de l'Albigeois (C2A);2012
2012;218100188;81018;Arthès;2441;2497;81018;9;2;Non;76;81;4;Non;248100737;1;Non;Non;Non;Arthès;2569;Occitanie;Tarn;Communauté d'agglomération de l'Albigeois (C2A);2012
2012;218100253;81025;Belcastel;191;200;81025;0;2;Oui;76;81;2;Non;200034023;1;Non;Non;Non;Belcastel;255;Occitanie;Tarn;Communauté de communes Tarn-Agout;2012
2012;218100295;81029;Bernac;168;172;81029;0;2;Oui;76;81;1;Non;200066124;1;Non;Non;Non;Bernac;188;Occitanie;Tarn;Communauté d'agglomération Gaillac-Graulhet;2012
2012;218100329;81032;Blan;1014;1033;81032;2;1;Oui;76;81;3;Non;243100567;1;Non;Non;Non;Blan;1141;Occitanie;Tarn;Communauté de communes Aux sources du Canal du Midi;2012
2012;218100337;81033;Blaye-les-Mines;3080;3228;81033;9;1;Non;76;81;4;Non;200040905;1;Non;Non;Non;Blaye-les-Mines;3112;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218100345;81034;Boissezon;382;391;81034;3;1;Oui;76;81;2;Non;248100430;1;Non;Non;Oui;Boissezon;388;Occitanie;Tarn;Communauté d'agglomération de Castres Mazamet;2012
2012;218100519;81051;Cahuzac-sur-Vère;1046;1071;81051;1;2;Oui;76;81;3;Non;200066124;1;Non;Non;Non;Cahuzac-sur-Vère;1183;Occitanie;Tarn;Communauté d'agglomération Gaillac-Graulhet;2012
2012;218200616;82061;Féneyrols;175;183;82061;0;1;Oui;76;82;1;Non;248200107;1;Non;Non;Oui;Féneyrols;141;Occitanie;Tarn-et-Garonne;Communauté de communes du Quercy Rouergue et des Gorges de l'Aveyron;2012
2012;211101001;11100;Corbières;37;39;11100;0;0;Oui;76;11;0;Non;200043776;1;Non;Non;Oui;Corbières;30;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211101035;11103;Couiza;1178;1205;11103;3;1;Non;76;11;3;Non;200071926;1;Non;Non;Oui;Couiza;1143;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211101076;11107;Courtauly;76;78;11107;0;2;Oui;76;11;0;Non;200043776;1;Non;Non;Oui;Courtauly;78;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211101282;11128;Escueillens-et-Saint-Just-de-Bélengard;186;187;11128;0;1;Oui;76;11;1;Non;200071926;1;Non;Non;Oui;Escueillens-et-Saint-Just-de-Bélengard;148;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211101407;11140;Ferrals-les-Corbières;1106;1123;11140;1;1;Oui;76;11;3;Non;200035863;1;Non;Non;Non;Ferrals-les-Corbières;1277;Occitanie;Aude;Communauté de communes Région Lézignanaise,Corbières et Minervois;2012
2012;211101415;11141;Ferran;98;101;11141;0;2;Oui;76;11;1;Non;200035707;1;Non;Non;Non;Ferran;125;Occitanie;Aude;Communauté de communes Piège Lauragais Malepère;2012
2012;211101506;11150;Fontiers-Cabardès;430;485;11150;0;1;Oui;76;11;2;Non;200042463;1;Non;Non;Oui;Fontiers-Cabardès;499;Occitanie;Aude;Communauté de communes de la Montagne Noire;2012
2012;211101589;11158;Gaja-et-Villedieu;294;309;11158;0;2;Oui;76;11;2;Non;200071926;1;Non;Non;Non;Gaja-et-Villedieu;301;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211101662;11166;Gourvieille;56;60;11166;0;1;Oui;76;11;0;Non;200035855;1;Non;Non;Non;Gourvieille;79;Occitanie;Aude;Communauté de communes Castelnaudary Lauragais Audois;2012
2012;211101803;11180;Labastide-Esparbairenque;87;91;11180;0;1;Oui;76;11;0;Non;200042463;1;Non;Non;Oui;Labastide-Esparbairenque;61;Occitanie;Aude;Communauté de communes de la Montagne Noire;2012
2012;211101845;11184;Lafage;100;102;11184;0;0;Oui;76;11;0;Non;200035707;1;Non;Non;Non;Lafage;96;Occitanie;Aude;Communauté de communes Piège Lauragais Malepère;2012
2012;211101894;11189;Laprade;92;95;11189;0;1;Oui;76;11;1;Non;200042463;1;Non;Non;Oui;Laprade;109;Occitanie;Aude;Communauté de communes de la Montagne Noire;2012
2012;211101928;11192;Lasbordes;839;859;11192;0;1;Oui;76;11;3;Non;200035855;1;Non;Non;Non;Lasbordes;814;Occitanie;Aude;Communauté de communes Castelnaudary Lauragais Audois;2012
2012;211102041;11204;Lignairolles;37;39;11204;0;0;Oui;76;11;0;Non;200071926;1;Non;Non;Non;Lignairolles;43;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211102108;11210;Luc-sur-Orbieu;979;1002;11210;0;1;Oui;76;11;3;Non;200035863;1;Non;Non;Non;Luc-sur-Orbieu;1142;Occitanie;Aude;Communauté de communes Région Lézignanaise,Corbières et Minervois;2012
2012;211102132;11213;Maisons;41;42;11213;0;0;Oui;76;11;0;Non;200070365;1;Non;Non;Oui;Maisons;47;Occitanie;Aude;Communauté de communes Corbières Salanque Méditerranée;2012
2012;211102256;11225;Mas-Saintes-Puelles;895;914;11225;2;1;Oui;76;11;3;Non;200035855;1;Non;Non;Non;Mas-Saintes-Puelles;947;Occitanie;Aude;Communauté de communes Castelnaudary Lauragais Audois;2012
2012;211102280;11228;Mazerolles-du-Razès;172;177;11228;0;1;Oui;76;11;1;Non;200071926;1;Non;Non;Non;Mazerolles-du-Razès;152;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211102447;11244;Montfort-sur-Boulzane;101;104;11244;0;1;Oui;76;11;0;Non;200043776;1;Non;Non;Oui;Montfort-sur-Boulzane;93;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211102454;11245;Montgaillard;57;58;11245;0;0;Oui;76;11;0;Non;200070365;1;Non;Non;Oui;Montgaillard;38;Occitanie;Aude;Communauté de communes Corbières Salanque Méditerranée;2012
2012;211102496;11249;Montjardin;99;100;11249;0;1;Oui;76;11;0;Non;200043776;1;Non;Non;Oui;Montjardin;84;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211102520;11252;Montmaur;325;332;11252;0;1;Oui;76;11;2;Non;200035855;1;Non;Non;Non;Montmaur;321;Occitanie;Aude;Communauté de communes Castelnaudary Lauragais Audois;2012
2012;211102595;11259;Moussoulens;925;944;11259;2;1;Oui;76;11;3;Non;200035715;1;Non;Non;Non;Moussoulens;1034;Occitanie;Aude;Communauté d'agglomération Carcassonne Agglo;2012
2012;211102694;11269;Ouveillan;2233;2264;11269;9;1;Non;76;11;4;Non;241100593;1;Non;Non;Non;Ouveillan;2605;Occitanie;Aude;Communauté d'agglomération Le Grand Narbonne;2012
2012;211102710;11271;Palairac;31;32;11271;0;1;Oui;76;11;0;Non;200035863;1;Non;Non;Oui;Palairac;32;Occitanie;Aude;Communauté de communes Région Lézignanaise,Corbières et Minervois;2012
2012;211102819;11281;Pexiora;1146;1171;11281;2;1;Oui;76;11;3;Non;200035707;1;Non;Non;Non;Pexiora;1274;Occitanie;Aude;Communauté de communes Piège Lauragais Malepère;2012
2012;211102850;11285;Peyriac-de-Mer;997;1028;11285;1;2;Oui;76;11;3;Non;241100593;1;Non;Non;Non;Peyriac-de-Mer;1165;Occitanie;Aude;Communauté d'agglomération Le Grand Narbonne;2012
2012;211103023;11302;Puilaurens;258;263;11302;1;1;Oui;76;11;2;Non;200043776;1;Non;Non;Oui;Puilaurens;272;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211103213;11321;Roquefort-de-Sault;81;85;11321;0;1;Oui;76;11;0;Non;200043776;1;Non;Non;Oui;Roquefort-de-Sault;83;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211103528;11352;Saint-Louis-et-Parahou;62;62;11352;0;0;Oui;76;11;0;Non;200043776;1;Non;Non;Oui;Saint-Louis-et-Parahou;53;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211103890;11389;Terroles;15;15;11389;0;0;Oui;76;11;0;Non;200071926;1;Non;Non;Oui;Terroles;15;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211103924;11392;Tournissan;272;282;11392;1;1;Oui;76;11;2;Non;200035863;1;Non;Non;Non;Tournissan;272;Occitanie;Aude;Communauté de communes Région Lézignanaise,Corbières et Minervois;2012
2012;211103965;11396;Trausse;521;527;11396;1;1;Oui;76;11;3;Non;200035715;1;Non;Non;Non;Trausse;601;Occitanie;Aude;Communauté d'agglomération Carcassonne Agglo;2012
2012;211103999;11399;Tréville;111;119;11399;0;1;Oui;76;11;1;Non;200035855;1;Non;Non;Non;Tréville;111;Occitanie;Aude;Communauté de communes Castelnaudary Lauragais Audois;2012
2012;211104138;11413;Villardonnel;548;555;11413;0;1;Oui;76;11;3;Non;200042463;1;Non;Non;Oui;Villardonnel;510;Occitanie;Aude;Communauté de communes de la Montagne Noire;2012
2012;211104203;11420;Villebazy;108;110;11420;0;1;Oui;76;11;1;Non;200071926;1;Non;Non;Oui;Villebazy;142;Occitanie;Aude;Communauté de communes du Limouxin;2012
2012;211104229;11422;Villedubert;337;348;11422;1;2;Oui;76;11;2;Non;200035715;1;Non;Non;Non;Villedubert;360;Occitanie;Aude;Communauté d'agglomération Carcassonne Agglo;2012
2012;211104245;11424;Villefort;100;100;11424;0;1;Oui;76;11;0;Non;200043776;1;Non;Non;Oui;Villefort;86;Occitanie;Aude;Communauté de communes Pyrénées Audoises;2012
2012;211104336;11433;Villeneuve-Minervois;969;979;11433;3;1;Oui;76;11;3;Non;200035715;1;Non;Non;Oui;Villeneuve-Minervois;972;Occitanie;Aude;Communauté d'agglomération Carcassonne Agglo;2012
2012;211104351;11435;Villerouge-Termenès;155;164;11435;2;0;Oui;76;11;1;Non;200035863;1;Non;Non;Oui;Villerouge-Termenès;163;Occitanie;Aude;Communauté de communes Région Lézignanaise,Corbières et Minervois;2012
2012;211104385;11438;Villesiscle;339;340;11438;0;1;Oui;76;11;2;Non;200035707;1;Non;Non;Non;Villesiscle;391;Occitanie;Aude;Communauté de communes Piège Lauragais Malepère;2012
2012;211104419;11441;Vinassan;2405;2449;11441;9;2;Non;76;11;4;Non;241100593;1;Non;Non;Non;Vinassan;2716;Occitanie;Aude;Communauté d'agglomération Le Grand Narbonne;2012
2012;211200035;12003;Les Albres;342;349;12003;1;1;Oui;76;12;2;Non;241200674;1;Non;Non;Oui;Les Albres;347;Occitanie;Aveyron;Communauté de communes du Plateau de Montbazens;2012
2012;211200043;12004;Almont-les-Junies;490;500;12004;0;1;Oui;76;12;2;Non;200067064;1;Non;Non;Oui;Almont-les-Junies;460;Occitanie;Aveyron;Communauté de communes Decazeville Communauté;2012
2012;211200076;12007;Ambeyrac;182;186;12007;1;1;Oui;76;12;1;Non;200069383;1;Non;Non;Non;Ambeyrac;185;Occitanie;Aveyron;Communauté de communes Ouest Aveyron Communauté;2012
2012;211200118;12011;Arvieu;861;880;12011;1;1;Oui;76;12;3;Non;241200765;1;Non;Non;Oui;Arvieu;791;Occitanie;Aveyron;Communauté de communes de Lévézou Pareloup;2012
2012;211200308;12030;Bouillac;433;439;12030;1;1;Oui;76;12;2;Non;200067064;1;Non;Non;Oui;Bouillac;393;Occitanie;Aveyron;Communauté de communes Decazeville Communauté;2012
2012;211201504;12150;Monteils;539;639;12150;1;1;Oui;76;12;3;Non;200069383;1;Non;Non;Oui;Monteils;569;Occitanie;Aveyron;Communauté de communes Ouest Aveyron Communauté;2012
2012;211201546;12154;Montlaur;663;679;12154;0;1;Oui;76;12;3;Non;200067163;1;Non;Non;Oui;Montlaur;643;Occitanie;Aveyron;Communauté de communes Monts,Rance et Rougier;2012
2012;211201595;12159;Morlhon-le-Haut;555;572;12159;0;1;Oui;76;12;3;Non;200069383;1;Non;Non;Oui;Morlhon-le-Haut;581;Occitanie;Aveyron;Communauté de communes Ouest Aveyron Communauté;2012
2012;211201637;12163;Murasson;199;212;12163;0;1;Oui;76;12;2;Non;200067163;1;Non;Non;Oui;Murasson;215;Occitanie;Aveyron;Communauté de communes Monts,Rance et Rougier;2012
2012;211201645;12164;Mur-de-Barrez;820;850;12164;1;1;Oui;76;12;3;Non;200067171;1;Non;Non;Oui;Mur-de-Barrez;710;Occitanie;Aveyron;Communauté de communes Aubrac,Carladez et Viadène;2012
2012;211201744;12174;Olemps;3146;3265;12174;9;2;Non;76;12;5;Non;241200187;1;Oui;Non;Oui;Olemps;3573;Occitanie;Aveyron;Communauté d'agglomération Rodez Agglomération;2012
2012;211201884;12188;Prades-Salars;281;294;12188;1;1;Oui;76;12;2;Non;241200658;1;Non;Non;Oui;Prades-Salars;329;Occitanie;Aveyron;Communauté de communes du Pays de Salars;2012
2012;211201942;12194;Quins;808;823;12194;1;1;Oui;76;12;3;Non;200068831;1;Non;Non;Oui;Quins;873;Occitanie;Aveyron;Communauté de communes Pays Ségali Communauté;2012
2012;211201983;12198;Rieupeyroux;2083;2159;12198;9;1;Oui;76;12;4;Non;241200807;1;Non;Non;Oui;Rieupeyroux;2015;Occitanie;Aveyron;Communauté de communes Aveyron Bas Ségala Viaur;2012
2012;211202114;12211;Saint-André-de-Vézines;124;127;12211;1;2;Oui;76;12;1;Non;241200567;1;Non;Non;Oui;Saint-André-de-Vézines;134;Occitanie;Aveyron;Communauté de communes de Millau Grands Causses;2012
2012;211202197;12219;Sainte-Eulalie-d'Olt;355;373;12219;0;1;Oui;76;12;2;Non;200068484;1;Non;Non;Oui;Sainte-Eulalie-d'Olt;385;Occitanie;Aveyron;Communauté de communes des Causses à l'Aubrac;2012
2012;211202437;12243;Saint-Rome-de-Cernon;766;788;12243;1;1;Oui;76;12;3;Non;200067155;1;Non;Non;Oui;Saint-Rome-de-Cernon;970;Occitanie;Aveyron;Communauté de communes Saint Affricain,Roquefort,Sept Vallons;2012
2012;211202460;12246;Saint-Santin;554;561;12246;1;1;Oui;76;12;3;Non;200067064;1;Non;Non;Oui;Saint-Santin;545;Occitanie;Aveyron;Communauté de communes Decazeville Communauté;2012
2012;211202601;12260;Sauclières;187;197;12260;1;1;Oui;76;12;1;Non;241200906;1;Non;Non;Oui;Sauclières;171;Occitanie;Aveyron;Communauté de communes Larzac et Vallées;2012
2012;211202643;12264;Sébazac-Concourès;3031;3133;12264;9;2;Non;76;12;4;Non;241200187;1;Oui;Non;Non;Sébazac-Concourès;3420;Occitanie;Aveyron;Communauté d'agglomération Rodez Agglomération;2012
2012;211202668;12266;Ségur;582;596;12266;1;1;Oui;76;12;3;Non;241200765;1;Non;Non;Oui;Ségur;552;Occitanie;Aveyron;Communauté de communes de Lévézou Pareloup;2012
2012;211202676;12267;La Selve;656;672;12267;0;1;Oui;76;12;3;Non;241200542;1;Non;Non;Oui;La Selve;638;Occitanie;Aveyron;Communauté de communes du Réquistanais;2012
2012;211202692;12269;La Serre;129;134;12269;0;1;Oui;76;12;1;Non;200067163;1;Non;Non;Oui;La Serre;129;Occitanie;Aveyron;Communauté de communes Monts,Rance et Rougier;2012
2012;211202726;12272;Sonnac;438;448;12272;1;1;Oui;76;12;3;Non;200067361;1;Non;Non;Oui;Sonnac;532;Occitanie;Aveyron;Communauté de communes Grand-Figeac;2012
2012;211202809;12280;Thérondels;461;474;12280;1;1;Oui;76;12;2;Non;200067171;1;Non;Non;Oui;Thérondels;404;Occitanie;Aveyron;Communauté de communes Aubrac,Carladez et Viadène;2012
2012;211202833;12283;Trémouilles;517;530;12283;1;1;Oui;76;12;2;Non;241200658;1;Non;Non;Oui;Trémouilles;491;Occitanie;Aveyron;Communauté de communes du Pays de Salars;2012
2012;211202841;12284;Le Truel;348;358;12284;0;1;Oui;76;12;2;Non;241200914;1;Non;Non;Oui;Le Truel;345;Occitanie;Aveyron;Communauté de communes de la Muse et des Raspes du Tarn;2012
